Ride,Date/Time,Wait Time
Space Mountain,2/4/2024 10:50,45
Space Mountain,2/4/2024 10:55,45
Space Mountain,2/4/2024 11:00,45
Space Mountain,2/4/2024 11:05,45
Space Mountain,2/4/2024 11:10,45
Space Mountain,2/4/2024 11:15,45
Space Mountain,2/4/2024 11:20,35
Space Mountain,2/4/2024 11:25,35
Space Mountain,2/4/2024 11:30,35
Space Mountain,2/4/2024 11:35,45
Space Mountain,2/4/2024 11:40,55
Space Mountain,2/4/2024 11:45,55
Space Mountain,2/4/2024 11:50,55
Space Mountain,2/4/2024 11:55,45
Space Mountain,2/4/2024 12:00,35
Space Mountain,2/4/2024 12:05,35
Space Mountain,2/4/2024 12:10,30
Space Mountain,2/4/2024 12:15,30
Space Mountain,2/4/2024 12:20,30
Space Mountain,2/4/2024 12:25,30
Space Mountain,2/4/2024 12:30,30
Space Mountain,2/4/2024 12:35,55
Space Mountain,2/4/2024 12:40,55
Space Mountain,2/4/2024 12:45,55
Space Mountain,2/4/2024 12:50,55
Space Mountain,2/4/2024 12:55,55
Space Mountain,2/4/2024 13:00,55
Space Mountain,2/4/2024 13:05,55
Space Mountain,2/4/2024 13:10,45
Space Mountain,2/4/2024 13:15,45
Space Mountain,2/4/2024 13:20,45
Space Mountain,2/4/2024 13:25,35
Space Mountain,2/4/2024 13:30,65
Space Mountain,2/4/2024 13:35,65
Space Mountain,2/4/2024 13:40,70
Space Mountain,2/4/2024 13:45,70
Space Mountain,2/4/2024 13:50,70
Space Mountain,2/4/2024 13:55,75
Space Mountain,2/4/2024 14:00,65
Space Mountain,2/4/2024 14:05,65
Space Mountain,2/4/2024 14:10,65
Space Mountain,2/4/2024 14:15,65
Space Mountain,2/4/2024 14:20,65
Space Mountain,2/4/2024 14:25,65
Space Mountain,2/4/2024 14:30,45
Space Mountain,2/4/2024 14:35,45
Space Mountain,2/4/2024 14:40,30
Space Mountain,2/4/2024 14:45,10
Space Mountain,2/4/2024 14:50,10
Space Mountain,2/4/2024 14:55,30
Space Mountain,2/4/2024 15:00,30
Space Mountain,2/4/2024 15:05,50
Space Mountain,2/4/2024 15:10,60
Space Mountain,2/4/2024 15:15,60
Space Mountain,2/4/2024 15:20,60
Space Mountain,2/4/2024 15:25,75
Space Mountain,2/4/2024 15:30,75
Space Mountain,2/4/2024 15:35,75
Space Mountain,2/4/2024 15:40,75
Space Mountain,2/4/2024 15:45,75
Space Mountain,2/4/2024 15:50,65
Space Mountain,2/4/2024 15:55,65
Space Mountain,2/4/2024 16:00,65
Space Mountain,2/4/2024 16:05,65
Space Mountain,2/4/2024 16:10,65
Space Mountain,2/4/2024 16:15,65
Space Mountain,2/4/2024 16:20,65
Space Mountain,2/4/2024 16:25,45
Space Mountain,2/4/2024 16:30,45
Space Mountain,2/4/2024 16:35,45
Space Mountain,2/4/2024 16:40,45
Space Mountain,2/4/2024 16:45,45
Space Mountain,2/4/2024 16:50,50
Space Mountain,2/4/2024 16:55,50
Space Mountain,2/4/2024 17:00,50
Space Mountain,2/4/2024 17:05,55
Space Mountain,2/4/2024 17:10,55
Space Mountain,2/4/2024 17:15,55
Space Mountain,2/4/2024 17:20,65
Space Mountain,2/4/2024 17:25,45
Space Mountain,2/4/2024 17:30,45
Space Mountain,2/4/2024 17:35,35
Space Mountain,2/4/2024 17:40,35
Space Mountain,2/4/2024 17:45,35
Space Mountain,2/4/2024 17:50,35
Space Mountain,2/4/2024 17:55,50
Space Mountain,2/4/2024 18:00,50
Space Mountain,2/4/2024 18:05,50
Space Mountain,2/4/2024 18:10,50
Space Mountain,2/4/2024 18:15,50
Space Mountain,2/4/2024 18:20,50
Space Mountain,2/4/2024 18:25,40
Space Mountain,2/4/2024 18:30,40
Space Mountain,2/4/2024 18:35,30
Space Mountain,2/4/2024 18:40,20
Space Mountain,2/4/2024 18:45,20
Space Mountain,2/4/2024 18:50,20
Space Mountain,2/4/2024 18:55,20
Space Mountain,2/4/2024 19:00,20
Space Mountain,2/4/2024 19:05,20
Space Mountain,2/4/2024 19:10,30
Space Mountain,2/4/2024 19:15,30
Space Mountain,2/4/2024 19:20,30
Space Mountain,2/4/2024 19:25,30
Space Mountain,2/4/2024 19:30,30
Space Mountain,2/4/2024 19:35,30
Space Mountain,2/4/2024 19:40,20
Space Mountain,2/4/2024 19:45,20
Space Mountain,2/4/2024 19:50,20
Space Mountain,2/4/2024 19:55,20
Space Mountain,2/4/2024 20:00,20
Space Mountain,2/4/2024 20:05,15
Space Mountain,2/4/2024 20:10,15
Space Mountain,2/4/2024 20:15,15
Space Mountain,2/4/2024 20:20,15
Space Mountain,2/4/2024 20:25,15
Space Mountain,2/4/2024 20:30,15
Space Mountain,2/4/2024 20:35,15
Space Mountain,2/4/2024 20:40,15
Space Mountain,2/4/2024 20:45,15
Space Mountain,2/4/2024 20:50,10
Space Mountain,2/4/2024 20:55,10
Space Mountain,2/4/2024 21:00,10
Space Mountain,2/4/2024 21:05,10
Space Mountain,2/4/2024 21:10,10
Space Mountain,2/4/2024 21:15,10
Space Mountain,2/4/2024 21:20,10
Space Mountain,2/4/2024 21:25,10
Space Mountain,2/4/2024 21:30,10
Space Mountain,2/4/2024 21:35,10
Space Mountain,2/4/2024 21:40,10
Space Mountain,2/4/2024 21:45,10
Space Mountain,2/4/2024 21:50,10
Space Mountain,2/4/2024 21:55,10
Space Mountain,2/4/2024 22:00,10
Space Mountain,2/5/2024 8:10,10
Space Mountain,2/5/2024 8:15,10
Space Mountain,2/5/2024 8:20,10
Space Mountain,2/5/2024 8:25,10
Space Mountain,2/5/2024 8:30,10
Space Mountain,2/5/2024 8:35,10
Space Mountain,2/5/2024 8:40,10
Space Mountain,2/5/2024 8:45,5
Space Mountain,2/5/2024 8:50,5
Space Mountain,2/5/2024 8:55,5
Space Mountain,2/5/2024 9:00,5
Space Mountain,2/5/2024 9:05,5
Space Mountain,2/5/2024 9:10,5
Space Mountain,2/5/2024 9:15,5
Space Mountain,2/5/2024 9:20,5
Space Mountain,2/5/2024 9:25,5
Space Mountain,2/5/2024 9:30,5
Space Mountain,2/5/2024 9:35,5
Space Mountain,2/5/2024 9:40,5
Space Mountain,2/5/2024 9:45,10
Space Mountain,2/5/2024 9:50,25
Space Mountain,2/5/2024 9:55,25
Space Mountain,2/5/2024 10:00,35
Space Mountain,2/5/2024 10:05,35
Space Mountain,2/5/2024 10:10,35
Space Mountain,2/5/2024 10:15,35
Space Mountain,2/5/2024 10:20,35
Space Mountain,2/5/2024 10:25,45
Space Mountain,2/5/2024 10:30,45
Space Mountain,2/5/2024 10:35,45
Space Mountain,2/5/2024 10:40,45
Space Mountain,2/5/2024 10:45,45
Space Mountain,2/5/2024 10:50,35
Space Mountain,2/5/2024 10:55,35
Space Mountain,2/5/2024 11:00,35
Space Mountain,2/5/2024 11:05,35
Space Mountain,2/5/2024 11:10,45
Space Mountain,2/5/2024 11:15,45
Space Mountain,2/5/2024 11:20,55
Space Mountain,2/5/2024 11:25,55
Space Mountain,2/5/2024 11:30,55
Space Mountain,2/5/2024 11:35,55
Space Mountain,2/5/2024 11:40,55
Space Mountain,2/5/2024 11:45,55
Space Mountain,2/5/2024 11:50,55
Space Mountain,2/5/2024 11:55,55
Space Mountain,2/5/2024 12:00,55
Space Mountain,2/5/2024 12:05,65
